Title,Model,Code Type,LOC,Errors,Missing Semicolon,Unexpected Comma,Unnecessary Semicolon,Unclosed Regular Expression,String Formatting,Confusing Syntax,Closing Pair not Used,Labelling Error,Missing Initializer for Constant,Redeclaring Variables,Overriding Constants,Used before Declared,Use Restricted Word,Incorrect Identifier,Module Code Error,General Import Error,Operator Error,Unlocal Variable Call in Function,Dot Notation,Class properties Outside Methods,Duplicate Class Methods,Other Error 
Llama AI Porting Node.js,Default,javascript,5,"{'incorrect identifier': 3, 'operator error': 1, 'closing pair not used': 1, 'missing initializer for constant': 2, 'missing semicolon': 1, 'other error': 1}",1,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,1
Llama AI Porting Node.js,Default,javascript,30,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Llama AI Porting Node.js,Default,javascript,19,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Llama AI Porting Node.js,Default,javascript,23,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Llama AI Porting Node.js,Default,javascript,5,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Llama AI Porting Node.js,Default,javascript,52,"{'closing pair not used': 1, 'other error': 5, 'missing semicolon': 4, 'incorrect identifier': 3}",4,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
Llama AI Porting Node.js,Default,javascript,46,"{'missing semicolon': 1, 'overiding constants': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Llama AI Porting Node.js,Default,javascript,34,"{'closing pair not used': 1, 'other error': 5, 'missing semicolon': 4, 'incorrect identifier': 3, 'overiding constants': 1}",4,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
Llama AI Porting Node.js,Default,javascript,12,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Llama AI Porting Node.js,Default,javascript,36,"{'missing semicolon': 1, 'used before declared': 4}",1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Llama AI Porting Node.js,Default,javascript,17,"{'other error': 9, 'missing semicolon': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Llama AI Porting Node.js,Default,javascript,122,"{'other error': 9, 'missing semicolon': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Collapsible UL List,Default,javascript,13,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,5,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,14,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,5,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,24,{'overiding constants': 1},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Debating TOTP vs encrypted payloads,Default,javascript,26,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,87,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GitHub Action for Review,Default,javascript,2,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatsApp API Bug Discussion,Default,javascript,4,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatsApp API Bug Discussion,Default,javascript,7,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatsApp API Bug Discussion,Default,javascript,4,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,7,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,21,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,16,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,8,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,33,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,23,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,23,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,30,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,36,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,14,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,14,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,23,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,23,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,31,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,46,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,33,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,37,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,28,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,21,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,23,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,36,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,22,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,26,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node File Structure Guide,Default,javascript,27,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exponential Backoff Retry,Default,javascript,37,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NextAuth with MongoDB,Default,javascript,55,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NextAuth with MongoDB,Default,javascript,16,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NextAuth with MongoDB,Default,javascript,18,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Integrating aria2c in WebTorrent,Default,javascript,44,{'missing semicolon': 8},8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Integrating aria2c in WebTorrent,Default,javascript,29,{'missing semicolon': 2},2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Integrating aria2c in WebTorrent,Default,javascript,14,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UPnP, DLNA, and Multicast",Default,javascript,16,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UPnP, DLNA, and Multicast",Default,javascript,10,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UPnP, DLNA, and Multicast",Default,javascript,23,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Customizing Odoo Form Tabs,Default,javascript,2,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Customizing Odoo Form Tabs,Default,javascript,2,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Customizing Odoo Form Tabs,Default,javascript,6,{'missing semicolon': 2},2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Customizing Odoo Form Tabs,Default,javascript,4,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Customizing Odoo Form Tabs,Default,javascript,21,"{'incorrect identifier': 1, 'missing semicolon': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Timestamp Duration Formatter.,Default,javascript,17,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp Duration Formatter.,Default,javascript,6,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Language Identification: Pseudocode DSL,Default,javascript,2,"{'incorrect identifier': 1, 'other error': 3, 'missing semicolon': 3}",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Language Identification: Pseudocode DSL,Default,javascript,5,"{'other error': 6, 'missing semicolon': 3, 'confusing syntax': 1}",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Language Identification: Pseudocode DSL,Default,javascript,5,"{'other error': 3, 'missing semicolon': 3}",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Language Identification: Pseudocode DSL,Default,javascript,2,"{'confusing syntax': 1, 'other error': 3, 'incorrect identifier': 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Language Identification: Pseudocode DSL,Default,javascript,2,"{'confusing syntax': 1, 'other error': 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Language Identification: Pseudocode DSL,Default,javascript,3,"{'incorrect identifier': 4, 'other error': 4, 'missing semicolon': 5, 'labelling error': 1}",5,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,4
Language Identification: Pseudocode DSL,Default,javascript,2,"{'confusing syntax': 1, 'other error': 3, 'incorrect identifier': 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Language Identification: Pseudocode DSL,Default,javascript,2,"{'confusing syntax': 1, 'other error': 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Language Identification: Pseudocode DSL,Default,javascript,2,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Language Identification: Pseudocode DSL,Default,javascript,2,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Language Identification: Pseudocode DSL,Default,javascript,2,"{'incorrect identifier': 4, 'operator error': 1, 'other error': 4, 'missing semicolon': 5, 'labelling error': 1}",5,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,4
Resolve Ubuntu 22.04 Error,Default,javascript,3,"{'other error': 4, 'missing semicolon': 6}",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Resolve Ubuntu 22.04 Error,Default,javascript,2,"{'other error': 2, 'missing semicolon': 3}",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Resolve Ubuntu 22.04 Error,Default,javascript,2,"{'other error': 2, 'missing semicolon': 3}",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Resolve Ubuntu 22.04 Error,Default,javascript,2,"{'other error': 2, 'missing semicolon': 3}",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Expose headers, link libraries",Default,javascript,3,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Android File Access Issues,Default,javascript,6,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Android File Access Issues,Default,javascript,6,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mudanças no README em Português.,Default,javascript,24,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatsApp API Bug Discussion,Default,javascript,4,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatsApp API Bug Discussion,Default,javascript,7,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhatsApp API Bug Discussion,Default,javascript,4,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Expose headers, link libraries",Default,javascript,3,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,5,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,14,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,5,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,24,{'overiding constants': 1},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Debating TOTP vs encrypted payloads,Default,javascript,26,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating TOTP vs encrypted payloads,Default,javascript,87,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chrome Extension Tab IDs,Default,javascript,5,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chrome Extension Tab IDs,Default,javascript,6,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chrome Extension Tab IDs,Default,javascript,15,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Server Code Organization,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Server Code Organization,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Server Code Organization,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Server Code Organization,Default,javascript,2,"{'other error': 2, 'missing semicolon': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Code Request: Expert Coder,Default,javascript,29,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Request: Expert Coder,Default,javascript,59,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Request: Expert Coder,Default,javascript,32,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Request: Expert Coder,Default,javascript,32,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Request: Expert Coder,Default,javascript,13,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Request: Expert Coder,Default,javascript,15,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Request: Expert Coder,Default,javascript,68,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Request: Expert Coder,Default,javascript,13,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Request: Expert Coder,Default,javascript,30,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Request: Expert Coder,Default,javascript,22,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node.js PM2 Server Port,Default,javascript,9,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node.js PM2 Server Port,Default,javascript,12,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node.js PM2 Server Port,Default,javascript,4,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node.js PM2 Server Port,Default,javascript,2,{'general import error': 1},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Node.js PM2 Server Port,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Image slideshow with `feh`,Default,javascript,2,"{'labelling error': 1, 'other error': 3, 'missing semicolon': 2}",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Spotify2YouTube Extension,Default,javascript,10,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spotify2YouTube Extension,Default,javascript,18,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firefox Extension: PR Fetch,Default,javascript,33,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firefox Extension: PR Fetch,Default,javascript,4,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firefox Extension: PR Fetch,Default,javascript,35,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firefox Extension: PR Fetch,Default,javascript,41,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firefox Extension: PR Fetch,Default,javascript,41,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firefox Extension: PR Fetch,Default,javascript,41,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firefox Extension: PR Fetch,Default,javascript,76,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firefox Extension: PR Fetch,Default,javascript,79,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,13,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,4,"{'incorrect identifier': 1, 'other error': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Fix HTTPS Key Path,Default,javascript,6,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,5,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,6,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,23,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,4,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,10,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,4,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,3,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,6,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,4,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,7,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,4,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,2,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fix HTTPS Key Path,Default,javascript,8,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Create Jira Task with Node.js,Default,javascript,36,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Create Jira Task with Node.js,Default,javascript,38,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Create Jira Task with Node.js,Default,javascript,43,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Create Jira Task with Node.js,Default,javascript,29,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Create Jira Task with Node.js,Default,javascript,40,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Create Jira Task with Node.js,Default,javascript,22,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Create Jira Task with Node.js,Default,javascript,53,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New chat,Default,javascript,25,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New chat,Default,javascript,25,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Make junior-web work.,Default,javascript,15,{'module code error': 1},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Serve prompt.yaml frontend,Default,javascript,6,{'module code error': 1},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Serve prompt.yaml frontend,Default,javascript,2,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Splitting `frontend.jsx`,Default,javascript,23,"{'unclosed regular expression': 1, 'other error': 1}",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Splitting `frontend.jsx`,Default,javascript,29,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Splitting `frontend.jsx`,Default,javascript,5,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Splitting `frontend.jsx`,Default,javascript,23,"{'unclosed regular expression': 1, 'other error': 1}",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Splitting `frontend.jsx`,Default,javascript,29,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Splitting `frontend.jsx`,Default,javascript,5,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Splitting `frontend.jsx`,Default,javascript,38,"{'unclosed regular expression': 1, 'other error': 1}",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Splitting `frontend.jsx`,Default,javascript,14,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Splitting `frontend.jsx`,Default,javascript,5,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Copy Prompt to Clipboard,Default,javascript,20,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Web Interface with SolidJS,Default,javascript,20,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Web Interface with SolidJS,Default,javascript,29,"{'unclosed regular expression': 1, 'other error': 1}",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Web Interface with SolidJS,Default,javascript,7,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Web Interface with SolidJS,Default,javascript,6,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Web Interface with SolidJS,Default,javascript,8,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Web Interface with SolidJS,Default,javascript,11,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Web Interface with SolidJS,Default,javascript,13,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Web Interface with SolidJS,Default,javascript,10,{'missing semicolon': 3},3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Web Interface with SolidJS,Default,javascript,24,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Web Interface with SolidJS,Default,javascript,7,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Web Interface with SolidJS,Default,javascript,6,{'missing semicolon': 1},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Web Interface with SolidJS,Default,javascript,24,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Web Interface with SolidJS,Default,javascript,24,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Add File Content to Prompt,Default,javascript,58,"{'other error': 2, 'missing semicolon': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Add File Content to Prompt,Default,javascript,11,"{'other error': 2, 'missing semicolon': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
